,Participant name,Presented Stimulus name,Recording start time,Recording resolution height,Recording resolution width,Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm)
4130,5,4,16:20:22.822,1080,1920,376.1,104.1,364.8,112.1
4131,5,4,16:20:22.822,1080,1920,376.5,103.3,367.9,111.4
4132,5,4,16:20:22.822,1080,1920,360.4,114.4,358.4,113.7
4133,5,4,16:20:22.822,1080,1920,348.1,115.9,347.4,109.4
4134,5,4,16:20:22.822,1080,1920,346.1,109.4,344.2,105.0
4135,5,4,16:20:22.822,1080,1920,346.4,108.4,339.7,103.7
4136,5,4,16:20:22.822,1080,1920,341.7,101.3,343.4,110.5
4137,5,4,16:20:22.822,1080,1920,341.7,101.3,344.0,113.1
4138,5,4,16:20:22.822,1080,1920,346.7,111.6,343.9,110.1
4139,5,4,16:20:22.822,1080,1920,345.0,116.4,339.3,110.0
4140,5,4,16:20:22.822,1080,1920,346.5,112.7,336.8,103.3
4141,5,4,16:20:22.822,1080,1920,348.3,112.2,341.6,100.9
4142,5,4,16:20:22.822,1080,1920,350.7,114.3,343.3,106.1
4143,5,4,16:20:22.822,1080,1920,346.1,109.4,340.5,107.1
4144,5,4,16:20:22.822,1080,1920,347.3,110.4,340.5,107.2
4145,5,4,16:20:22.822,1080,1920,342.1,111.3,345.4,95.5
4146,5,4,16:20:22.822,1080,1920,345.7,111.0,347.9,94.1
4147,5,4,16:20:22.822,1080,1920,347.9,111.8,350.3,93.9
4148,5,4,16:20:22.822,1080,1920,352.7,112.2,357.2,94.3
4149,5,4,16:20:22.822,1080,1920,365.6,101.4,361.6,109.1
4150,5,4,16:20:22.822,1080,1920,365.9,100.4,360.6,108.1
4151,5,4,16:20:22.822,1080,1920,366.5,108.2,361.5,112.6
4152,5,4,16:20:22.822,1080,1920,368.3,107.1,359.2,114.9
4153,5,4,16:20:22.822,1080,1920,367.1,102.6,358.6,106.2
4154,5,4,16:20:22.822,1080,1920,367.7,103.1,358.8,104.9
4155,5,4,16:20:22.822,1080,1920,366.9,104.9,359.0,101.9
4156,5,4,16:20:22.822,1080,1920,365.9,105.9,359.3,102.3
4157,5,4,16:20:22.822,1080,1920,360.5,116.9,362.2,110.5
4158,5,4,16:20:22.822,1080,1920,358.4,117.8,361.7,107.9
4159,5,4,16:20:22.822,1080,1920,364.8,110.7,362.2,100.9
4160,5,4,16:20:22.822,1080,1920,369.6,108.9,364.8,98.0
4161,5,4,16:20:22.822,1080,1920,377.5,101.2,374.1,92.0
4162,5,4,16:20:22.822,1080,1920,396.6,75.1,375.3,85.2
4163,5,4,16:20:22.822,1080,1920,396.2,78.9,378.3,82.9
4164,5,4,16:20:22.822,1080,1920,393.4,77.8,386.8,84.6
4165,5,4,16:20:22.822,1080,1920,393.3,78.7,386.7,83.5
4166,5,4,16:20:22.822,1080,1920,393.8,75.6,387.6,82.9
4167,5,4,16:20:22.822,1080,1920,392.8,76.4,387.5,84.1
4168,5,4,16:20:22.822,1080,1920,396.5,70.0,385.9,82.5
4169,5,4,16:20:22.822,1080,1920,396.5,70.0,383.0,83.4
4170,5,4,16:20:22.822,1080,1920,394.2,68.3,382.3,87.9
4171,5,4,16:20:22.822,1080,1920,391.1,92.3,382.6,89.4
4172,5,4,16:20:22.822,1080,1920,390.6,88.6,381.3,90.2
4173,5,4,16:20:22.822,1080,1920,394.0,68.0,381.8,89.2
4174,5,4,16:20:22.822,1080,1920,394.0,68.0,383.3,90.0
4175,5,4,16:20:22.822,1080,1920,389.1,88.3,383.9,90.6
4176,5,4,16:20:22.822,1080,1920,389.9,84.5,385.1,91.1
4177,5,4,16:20:22.822,1080,1920,389.2,84.2,385.1,91.1
4178,5,4,16:20:22.822,1080,1920,381.4,79.0,374.0,90.3
4179,5,4,16:20:22.822,1080,1920,368.3,75.2,359.6,88.9
4180,5,4,16:20:22.822,1080,1920,349.9,81.7,347.3,87.8
4181,5,4,16:20:22.822,1080,1920,348.9,81.3,344.9,88.9
4182,5,4,16:20:22.822,1080,1920,349.9,79.4,343.1,82.3
4183,5,4,16:20:22.822,1080,1920,348.3,87.1,343.9,81.9
4184,5,4,16:20:22.822,1080,1920,349.3,85.2,345.5,84.3
4185,5,4,16:20:22.822,1080,1920,348.4,85.6,342.7,82.7
4186,5,4,16:20:22.822,1080,1920,353.4,71.1,343.1,81.3
4187,5,4,16:20:22.822,1080,1920,353.4,71.1,345.9,81.7
4188,5,4,16:20:22.822,1080,1920,351.0,80.1,345.9,81.8
4189,5,4,16:20:22.822,1080,1920,350.1,78.4,346.4,83.6
4190,5,4,16:20:22.822,1080,1920,350.0,79.1,346.7,82.1
4191,5,4,16:20:22.822,1080,1920,349.0,78.7,345.7,83.5
4192,5,4,16:20:22.822,1080,1920,349.8,77.6,347.9,82.2
4193,5,4,16:20:22.822,1080,1920,354.8,78.5,349.1,83.7
4194,5,4,16:20:22.822,1080,1920,352.2,77.2,346.0,85.3
4195,5,4,16:20:22.822,1080,1920,350.5,76.0,345.9,83.5
4196,5,4,16:20:22.822,1080,1920,351.9,75.0,348.6,85.0
4197,5,4,16:20:22.822,1080,1920,350.5,81.8,349.0,84.1
4198,5,4,16:20:22.822,1080,1920,353.5,82.0,346.3,78.6
4199,5,4,16:20:22.822,1080,1920,349.3,83.6,348.6,85.3
4200,5,4,16:20:22.822,1080,1920,346.8,84.3,347.9,89.2
4201,5,4,16:20:22.822,1080,1920,346.1,135.8,382.0,70.6
4202,5,4,16:20:22.822,1080,1920,390.8,105.3,377.7,69.5
4203,5,4,16:20:22.822,1080,1920,377.1,66.5,369.2,85.4
4204,5,4,16:20:22.822,1080,1920,376.8,77.7,369.7,86.0
4205,5,4,16:20:22.822,1080,1920,375.9,81.1,366.7,88.3
4206,5,4,16:20:22.822,1080,1920,365.7,95.2,366.0,93.9
4207,5,4,16:20:22.822,1080,1920,367.2,95.3,362.9,108.2
4208,5,4,16:20:22.822,1080,1920,368.2,110.2,364.8,95.9
4209,5,4,16:20:22.822,1080,1920,369.2,111.3,365.8,96.7
4210,5,4,16:20:22.822,1080,1920,372.6,101.0,364.1,98.1
4211,5,4,16:20:22.822,1080,1920,372.5,91.7,362.7,98.4
4212,5,4,16:20:22.822,1080,1920,371.8,92.5,366.7,85.8
4213,5,4,16:20:22.822,1080,1920,371.8,92.5,365.2,86.9
4214,5,4,16:20:22.822,1080,1920,368.9,100.8,362.6,100.0
4215,5,4,16:20:22.822,1080,1920,369.5,97.6,359.9,102.3
4216,5,4,16:20:22.822,1080,1920,366.1,97.1,356.4,98.0
4217,5,4,16:20:22.822,1080,1920,362.5,95.4,350.6,81.5
4218,5,4,16:20:22.822,1080,1920,353.9,87.5,350.9,81.4
4219,5,4,16:20:22.822,1080,1920,353.8,58.8,349.5,57.5
4220,5,4,16:20:22.822,1080,1920,350.7,62.3,349.5,57.5
4221,5,4,16:20:22.822,1080,1920,357.2,52.4,349.6,60.9
4222,5,4,16:20:22.822,1080,1920,357.2,52.4,350.0,62.7
4223,5,4,16:20:22.822,1080,1920,359.0,46.2,350.2,58.0
4224,5,4,16:20:22.822,1080,1920,359.0,46.2,350.2,58.0
4225,5,4,16:20:22.822,1080,1920,356.0,47.5,349.4,74.5
4226,5,4,16:20:22.822,1080,1920,355.5,53.5,348.1,73.5
4227,5,4,16:20:22.822,1080,1920,355.4,48.5,348.3,73.2
4228,5,4,16:20:22.822,1080,1920,355.1,62.0,348.3,71.4
4229,5,4,16:20:22.822,1080,1920,352.8,73.3,347.7,71.3
4230,5,4,16:20:22.822,1080,1920,355.8,56.0,345.5,68.6
4231,5,4,16:20:22.822,1080,1920,356.1,51.5,345.5,68.4
4232,5,4,16:20:22.822,1080,1920,352.8,53.0,347.7,62.7
4233,5,4,16:20:22.822,1080,1920,351.0,58.7,348.4,59.0
4234,5,4,16:20:22.822,1080,1920,350.4,57.4,350.8,60.5
4235,5,4,16:20:22.822,1080,1920,350.5,67.9,350.6,62.2
4236,5,4,16:20:22.822,1080,1920,353.7,67.2,350.2,67.2
4237,5,4,16:20:22.822,1080,1920,354.1,62.4,347.3,79.1
4238,5,4,16:20:22.822,1080,1920,357.0,53.3,350.5,78.6
4239,5,4,16:20:22.822,1080,1920,356.5,52.0,348.9,72.3
4240,5,4,16:20:22.822,1080,1920,353.8,62.4,347.9,66.4
4241,5,4,16:20:22.822,1080,1920,354.9,61.8,347.7,63.0
4242,5,4,16:20:22.822,1080,1920,354.7,51.1,348.9,59.5
4243,5,4,16:20:22.822,1080,1920,352.0,51.6,348.1,59.4
4244,5,4,16:20:22.822,1080,1920,354.8,45.9,349.0,65.1
4245,5,4,16:20:22.822,1080,1920,356.6,42.3,351.6,63.6
4246,5,4,16:20:22.822,1080,1920,356.8,46.6,349.8,59.1
4247,5,4,16:20:22.822,1080,1920,358.6,43.5,347.0,59.6
4248,5,4,16:20:22.822,1080,1920,353.0,62.5,347.4,63.2
4249,5,4,16:20:22.822,1080,1920,356.8,60.3,350.1,59.8
4250,5,4,16:20:22.822,1080,1920,355.4,56.0,350.9,57.7
4251,5,4,16:20:22.822,1080,1920,355.4,56.2,351.6,60.9
4252,5,4,16:20:22.822,1080,1920,352.7,61.3,349.0,57.3
4253,5,4,16:20:22.822,1080,1920,353.7,51.3,346.5,58.9
4254,5,4,16:20:22.822,1080,1920,353.0,49.3,348.8,60.5
4255,5,4,16:20:22.822,1080,1920,351.9,50.9,349.2,59.3
4256,5,4,16:20:22.822,1080,1920,351.8,54.1,349.2,61.0
4257,5,4,16:20:22.822,1080,1920,350.8,54.9,348.9,59.3
4258,5,4,16:20:22.822,1080,1920,352.4,57.6,347.4,58.5
4259,5,4,16:20:22.822,1080,1920,354.4,55.7,345.7,58.9
4260,5,4,16:20:22.822,1080,1920,355.9,55.3,341.2,41.6
4261,5,4,16:20:22.822,1080,1920,353.1,53.5,345.2,61.6
4262,5,4,16:20:22.822,1080,1920,355.5,55.4,347.3,61.5
4263,5,4,16:20:22.822,1080,1920,343.1,68.2,342.8,69.6
4264,5,4,16:20:22.822,1080,1920,313.1,77.8,304.3,95.2
4265,5,4,16:20:22.822,1080,1920,256.6,133.3,265.8,110.4
4266,5,4,16:20:22.822,1080,1920,214.6,156.5,198.4,127.3
4267,5,4,16:20:22.822,1080,1920,159.5,151.5,156.5,101.2
4268,5,4,16:20:22.822,1080,1920,123.5,110.1,81.2,208.2
4269,5,4,16:20:22.822,1080,1920,105.3,142.1,78.2,202.4
4270,5,4,16:20:22.822,1080,1920,91.2,145.2,78.6,204.9
4271,5,4,16:20:22.822,1080,1920,72.8,164.3,79.7,207.6
4272,5,4,16:20:22.822,1080,1920,95.2,123.7,81.5,213.0
4273,5,4,16:20:22.822,1080,1920,84.2,127.6,78.9,209.9
4274,5,4,16:20:22.822,1080,1920,81.2,177.5,80.5,209.8
4275,5,4,16:20:22.822,1080,1920,79.0,184.4,82.1,203.4
4276,5,4,16:20:22.822,1080,1920,80.7,194.2,82.1,202.9
4277,5,4,16:20:22.822,1080,1920,85.2,197.7,82.8,208.7
4278,5,4,16:20:22.822,1080,1920,89.5,200.0,76.9,208.0
4279,5,4,16:20:22.822,1080,1920,84.6,196.3,76.9,208.0
4280,5,4,16:20:22.822,1080,1920,84.6,196.3,77.9,205.2
4281,5,4,16:20:22.822,1080,1920,98.3,206.5,80.0,199.8
4282,5,4,16:20:22.822,1080,1920,97.5,174.0,90.4,199.6
4283,5,4,16:20:22.822,1080,1920,97.5,174.0,265.2,146.8
4284,5,4,16:20:22.822,1080,1920,207.2,221.7,295.2,132.1
4285,5,4,16:20:22.822,1080,1920,328.0,135.8,322.6,125.4
4286,5,4,16:20:22.822,1080,1920,344.7,131.8,325.7,126.6
4287,5,4,16:20:22.822,1080,1920,338.1,127.8,325.6,132.0
4288,5,4,16:20:22.822,1080,1920,336.0,128.8,325.5,130.2
4289,5,4,16:20:22.822,1080,1920,339.6,130.8,327.2,130.1
4290,5,4,16:20:22.822,1080,1920,342.0,122.2,327.5,128.5
4291,5,4,16:20:22.822,1080,1920,343.6,116.3,328.7,129.4
4292,5,4,16:20:22.822,1080,1920,336.8,129.4,327.8,129.3
4293,5,4,16:20:22.822,1080,1920,335.5,132.4,329.7,132.5
4294,5,4,16:20:22.822,1080,1920,333.2,134.6,327.0,135.8
4295,5,4,16:20:22.822,1080,1920,333.8,133.3,315.6,144.4
4296,5,4,16:20:22.822,1080,1920,331.9,131.4,317.0,145.0
4297,5,4,16:20:22.822,1080,1920,332.6,130.5,319.7,137.6
4298,5,4,16:20:22.822,1080,1920,330.5,136.3,327.4,131.2
4299,5,4,16:20:22.822,1080,1920,334.1,125.1,329.7,123.7
4300,5,4,16:20:22.822,1080,1920,334.3,127.6,329.2,128.3
4301,5,4,16:20:22.822,1080,1920,340.2,82.6,331.8,129.3
4302,5,4,16:20:22.822,1080,1920,340.2,82.6,342.3,53.8
4303,5,4,16:20:22.822,1080,1920,330.5,103.2,342.3,53.8
4304,5,4,16:20:22.822,1080,1920,347.7,48.7,347.3,42.0
4305,5,4,16:20:22.822,1080,1920,348.1,35.9,344.8,37.4
4306,5,4,16:20:22.822,1080,1920,347.8,35.6,341.7,39.6
4307,5,4,16:20:22.822,1080,1920,342.9,30.0,339.9,43.3
4308,5,4,16:20:22.822,1080,1920,343.9,31.8,341.9,43.5
4309,5,4,16:20:22.822,1080,1920,335.1,45.9,341.7,41.7
4310,5,4,16:20:22.822,1080,1920,345.1,29.8,341.7,41.7
4311,5,4,16:20:22.822,1080,1920,343.1,37.7,340.1,41.8
4312,5,4,16:20:22.822,1080,1920,345.0,37.0,338.8,41.5
4313,5,4,16:20:22.822,1080,1920,344.6,36.7,339.0,41.0
4314,5,4,16:20:22.822,1080,1920,343.4,38.3,340.0,44.0
4315,5,4,16:20:22.822,1080,1920,344.3,39.4,338.5,40.0
4316,5,4,16:20:22.822,1080,1920,343.9,37.8,338.1,38.8
4317,5,4,16:20:22.822,1080,1920,345.1,38.1,338.1,39.0
4318,5,4,16:20:22.822,1080,1920,344.3,39.1,340.1,44.8
4319,5,4,16:20:22.822,1080,1920,345.9,41.9,339.4,47.0
4320,5,4,16:20:22.822,1080,1920,345.7,41.9,339.0,47.2
4321,5,4,16:20:22.822,1080,1920,345.6,30.6,341.0,38.9
4322,5,4,16:20:22.822,1080,1920,347.0,27.9,346.6,27.0
4323,5,4,16:20:22.822,1080,1920,347.8,32.5,348.1,25.0
4324,5,4,16:20:22.822,1080,1920,350.1,29.9,350.3,21.5
4325,5,4,16:20:22.822,1080,1920,356.1,22.1,350.2,21.1
4326,5,4,16:20:22.822,1080,1920,355.8,20.7,350.2,21.2
4327,5,4,16:20:22.822,1080,1920,354.6,17.8,348.9,19.7
4328,5,4,16:20:22.822,1080,1920,354.6,15.3,349.4,22.2
4329,5,4,16:20:22.822,1080,1920,355.3,12.5,349.4,22.1
4330,5,4,16:20:22.822,1080,1920,354.0,17.4,349.4,24.4
4331,5,4,16:20:22.822,1080,1920,354.0,18.2,347.8,23.2
4332,5,4,16:20:22.822,1080,1920,353.5,21.6,348.2,24.6
4333,5,4,16:20:22.822,1080,1920,352.7,21.3,348.8,26.3
4334,5,4,16:20:22.822,1080,1920,355.7,20.6,348.2,26.2
4335,5,4,16:20:22.822,1080,1920,353.7,25.6,346.0,25.8
4336,5,4,16:20:22.822,1080,1920,353.7,25.6,346.0,25.8
4337,5,4,16:20:22.822,1080,1920,351.0,25.5,347.3,23.9
4338,5,4,16:20:22.822,1080,1920,352.4,25.7,347.3,25.7
4339,5,4,16:20:22.822,1080,1920,352.4,25.7,347.3,25.7
4340,5,4,16:20:22.822,1080,1920,354.0,26.3,346.2,30.6
4341,5,4,16:20:22.822,1080,1920,350.6,25.4,346.4,29.0
4342,5,4,16:20:22.822,1080,1920,347.9,17.1,343.0,21.5
4343,5,4,16:20:22.822,1080,1920,348.8,10.9,342.1,17.7
4344,5,4,16:20:22.822,1080,1920,349.1,11.3,343.4,15.0
4345,5,4,16:20:22.822,1080,1920,347.9,11.7,342.4,16.2
4346,5,4,16:20:22.822,1080,1920,347.6,12.5,343.3,16.0
4347,5,4,16:20:22.822,1080,1920,349.3,13.3,344.3,17.9
4348,5,4,16:20:22.822,1080,1920,349.5,14.0,345.0,15.3
4349,5,4,16:20:22.822,1080,1920,350.3,10.1,343.7,18.5
4350,5,4,16:20:22.822,1080,1920,349.1,9.6,343.8,13.1
4351,5,4,16:20:22.822,1080,1920,350.7,10.2,342.2,13.9
4352,5,4,16:20:22.822,1080,1920,353.7,11.2,341.4,15.3
4353,5,4,16:20:22.822,1080,1920,350.1,13.5,341.7,14.4
4354,5,4,16:20:22.822,1080,1920,347.5,13.8,341.2,15.7
4355,5,4,16:20:22.822,1080,1920,351.5,11.3,342.1,14.8
4356,5,4,16:20:22.822,1080,1920,351.9,11.1,340.4,11.9
4357,5,4,16:20:22.822,1080,1920,346.1,13.9,342.8,13.9
4358,5,4,16:20:22.822,1080,1920,348.3,8.9,346.0,17.2
4359,5,4,16:20:22.822,1080,1920,350.2,9.7,340.7,19.4
4360,5,4,16:20:22.822,1080,1920,346.8,11.6,335.1,18.9
4361,5,4,16:20:22.822,1080,1920,340.7,12.5,331.9,17.7
4362,5,4,16:20:22.822,1080,1920,339.0,11.4,329.6,17.8
4363,5,4,16:20:22.822,1080,1920,337.2,8.0,328.0,15.2
4364,5,4,16:20:22.822,1080,1920,334.4,9.9,326.0,5.6
4365,5,4,16:20:22.822,1080,1920,345.6,-5.1,328.5,10.3
4366,5,4,16:20:22.822,1080,1920,345.6,-5.1,328.0,13.4
4367,5,4,16:20:22.822,1080,1920,336.9,10.6,331.1,15.6
4368,5,4,16:20:22.822,1080,1920,338.6,12.0,330.7,12.5
4369,5,4,16:20:22.822,1080,1920,338.2,9.1,330.2,10.6
4370,5,4,16:20:22.822,1080,1920,339.4,15.1,328.5,10.4
4371,5,4,16:20:22.822,1080,1920,337.1,15.3,329.2,14.3
4372,5,4,16:20:22.822,1080,1920,337.1,13.9,329.8,13.8
4373,5,4,16:20:22.822,1080,1920,338.1,2.4,330.2,14.0
4374,5,4,16:20:22.822,1080,1920,338.1,2.4,331.7,14.5
4375,5,4,16:20:22.822,1080,1920,338.7,9.0,331.2,15.0
4376,5,4,16:20:22.822,1080,1920,336.8,8.6,331.2,15.9
4377,5,4,16:20:22.822,1080,1920,333.5,10.7,332.4,18.1
4378,5,4,16:20:22.822,1080,1920,334.1,7.2,332.4,18.1
4379,5,4,16:20:22.822,1080,1920,335.6,10.6,331.1,17.2
4380,5,4,16:20:22.822,1080,1920,334.6,11.8,328.5,15.9
4381,5,4,16:20:22.822,1080,1920,334.0,12.4,328.2,15.9
4382,5,4,16:20:22.822,1080,1920,334.8,13.3,328.8,15.8
4383,5,4,16:20:22.822,1080,1920,335.9,12.6,329.2,15.9
4384,5,4,16:20:22.822,1080,1920,333.0,12.6,329.6,15.2
4385,5,4,16:20:22.822,1080,1920,334.4,12.8,331.0,13.8
4386,5,4,16:20:22.822,1080,1920,341.1,15.8,338.5,17.0
4387,5,4,16:20:22.822,1080,1920,351.0,22.2,349.2,26.8
4388,5,4,16:20:22.822,1080,1920,355.4,25.3,350.7,26.8
4389,5,4,16:20:22.822,1080,1920,356.2,30.9,352.0,34.1
4390,5,4,16:20:22.822,1080,1920,353.1,34.3,349.9,41.4
4391,5,4,16:20:22.822,1080,1920,359.9,19.8,349.5,33.6
4392,5,4,16:20:22.822,1080,1920,359.9,19.8,347.7,32.7
4393,5,4,16:20:22.822,1080,1920,355.9,30.6,343.9,39.2
4394,5,4,16:20:22.822,1080,1920,357.2,30.3,343.4,37.9
4395,5,4,16:20:22.822,1080,1920,356.3,33.2,343.7,39.9
4396,5,4,16:20:22.822,1080,1920,354.6,35.0,343.3,35.1
4397,5,4,16:20:22.822,1080,1920,353.6,33.8,345.1,33.0
4398,5,4,16:20:22.822,1080,1920,353.5,33.4,347.0,34.2
4399,5,4,16:20:22.822,1080,1920,351.4,33.3,347.7,33.8
4400,5,4,16:20:22.822,1080,1920,352.8,33.6,345.3,34.6
4401,5,4,16:20:22.822,1080,1920,357.1,32.0,347.4,30.6
4402,5,4,16:20:22.822,1080,1920,354.0,30.9,348.7,39.1
4403,5,4,16:20:22.822,1080,1920,354.7,30.4,350.1,37.1
4404,5,4,16:20:22.822,1080,1920,356.2,36.3,351.1,41.2
4405,5,4,16:20:22.822,1080,1920,353.8,41.8,348.9,42.8
4406,5,4,16:20:22.822,1080,1920,355.0,41.9,345.1,39.1
4407,5,4,16:20:22.822,1080,1920,357.8,39.5,343.1,36.8
4408,5,4,16:20:22.822,1080,1920,356.5,37.2,343.8,36.7
4409,5,4,16:20:22.822,1080,1920,354.3,39.2,344.5,33.7
4410,5,4,16:20:22.822,1080,1920,352.4,40.1,345.1,39.8
4411,5,4,16:20:22.822,1080,1920,352.6,41.8,344.9,37.5
4412,5,4,16:20:22.822,1080,1920,351.2,37.8,345.4,35.3
4413,5,4,16:20:22.822,1080,1920,352.3,36.0,345.1,36.0
4414,5,4,16:20:22.822,1080,1920,354.4,36.1,345.2,41.3
4415,5,4,16:20:22.822,1080,1920,352.7,37.8,347.6,39.6
4416,5,4,16:20:22.822,1080,1920,351.8,38.5,352.7,44.5
4417,5,4,16:20:22.822,1080,1920,350.2,40.2,352.6,44.5
4418,5,4,16:20:22.822,1080,1920,349.7,40.4,351.8,45.8
4419,5,4,16:20:22.822,1080,1920,349.4,32.6,347.8,42.7
4420,5,4,16:20:22.822,1080,1920,349.4,32.6,347.6,44.4
4421,5,4,16:20:22.822,1080,1920,354.3,45.8,347.0,42.6
4422,5,4,16:20:22.822,1080,1920,354.6,45.7,346.5,40.9
4423,5,4,16:20:22.822,1080,1920,348.5,38.3,340.9,45.8
4424,5,4,16:20:22.822,1080,1920,333.7,35.8,325.3,45.9
4425,5,4,16:20:22.822,1080,1920,313.6,39.9,318.6,46.4
4426,5,4,16:20:22.822,1080,1920,287.0,32.1,297.0,45.8
4427,5,4,16:20:22.822,1080,1920,287.1,32.1,283.3,48.1
4428,5,4,16:20:22.822,1080,1920,292.0,47.0,280.9,31.5
4429,5,4,16:20:22.822,1080,1920,295.3,48.0,281.4,35.6
4430,5,4,16:20:22.822,1080,1920,291.6,38.3,281.4,36.8
4431,5,4,16:20:22.822,1080,1920,290.0,38.0,281.8,37.7
4432,5,4,16:20:22.822,1080,1920,289.4,34.3,281.1,36.5
4433,5,4,16:20:22.822,1080,1920,291.7,34.1,281.1,37.8
4434,5,4,16:20:22.822,1080,1920,292.0,36.8,281.3,39.3
4435,5,4,16:20:22.822,1080,1920,292.7,37.6,283.7,42.9
4436,5,4,16:20:22.822,1080,1920,290.9,36.0,284.2,42.3
4437,5,4,16:20:22.822,1080,1920,290.9,36.0,285.4,41.5
4438,5,4,16:20:22.822,1080,1920,290.6,37.5,285.1,41.4
4439,5,4,16:20:22.822,1080,1920,290.4,36.6,282.9,39.7
4440,5,4,16:20:22.822,1080,1920,288.2,30.1,280.6,36.4
4441,5,4,16:20:22.822,1080,1920,289.3,33.8,282.2,36.8
4442,5,4,16:20:22.822,1080,1920,290.3,31.9,282.3,41.4
4443,5,4,16:20:22.822,1080,1920,290.2,32.7,283.3,41.1
4444,5,4,16:20:22.822,1080,1920,292.3,32.2,282.2,42.8
4445,5,4,16:20:22.822,1080,1920,292.3,31.5,283.3,39.9
4446,5,4,16:20:22.822,1080,1920,292.6,36.4,283.4,39.2
4447,5,4,16:20:22.822,1080,1920,292.6,36.4,285.2,39.8
4448,5,4,16:20:22.822,1080,1920,293.2,34.2,283.9,42.1
4449,5,4,16:20:22.822,1080,1920,293.3,36.1,286.7,42.6
4450,5,4,16:20:22.822,1080,1920,292.8,34.8,287.2,43.8
4451,5,4,16:20:22.822,1080,1920,292.3,35.3,286.5,44.6
4452,5,4,16:20:22.822,1080,1920,293.0,34.2,287.4,44.3
4453,5,4,16:20:22.822,1080,1920,296.0,38.1,286.4,43.0
4454,5,4,16:20:22.822,1080,1920,292.7,40.7,283.9,42.1
4455,5,4,16:20:22.822,1080,1920,293.1,41.1,281.6,41.7
4456,5,4,16:20:22.822,1080,1920,290.1,40.6,282.8,39.3
4457,5,4,16:20:22.822,1080,1920,291.5,38.5,285.9,38.4
4458,5,4,16:20:22.822,1080,1920,291.5,38.5,285.3,39.9
4459,5,4,16:20:22.822,1080,1920,294.7,35.1,286.7,40.2
4460,5,4,16:20:22.822,1080,1920,296.1,35.1,282.8,38.4
4461,5,4,16:20:22.822,1080,1920,295.2,30.2,285.5,42.0
4462,5,4,16:20:22.822,1080,1920,290.8,31.8,291.0,42.6
4463,5,4,16:20:22.822,1080,1920,290.8,31.8,305.8,39.9
4464,5,4,16:20:22.822,1080,1920,332.3,37.2,326.4,40.0
4465,5,4,16:20:22.822,1080,1920,365.1,35.8,356.8,44.2
4466,5,4,16:20:22.822,1080,1920,366.0,32.3,353.9,39.1
4467,5,4,16:20:22.822,1080,1920,362.3,31.8,348.8,35.9
4468,5,4,16:20:22.822,1080,1920,365.1,32.3,349.2,40.4
4469,5,4,16:20:22.822,1080,1920,364.7,33.9,352.0,38.3
4470,5,4,16:20:22.822,1080,1920,358.2,41.9,350.6,36.7
4471,5,4,16:20:22.822,1080,1920,363.4,36.5,353.2,40.3
4472,5,4,16:20:22.822,1080,1920,360.7,33.3,351.7,37.1
4473,5,4,16:20:22.822,1080,1920,359.5,34.3,353.1,34.5
4474,5,4,16:20:22.822,1080,1920,358.6,36.2,355.8,34.5
4475,5,4,16:20:22.822,1080,1920,358.0,38.5,352.9,35.0
4476,5,4,16:20:22.822,1080,1920,360.2,36.0,350.9,36.2
4477,5,4,16:20:22.822,1080,1920,359.4,35.7,351.4,39.7
4478,5,4,16:20:22.822,1080,1920,357.9,39.0,350.5,38.5
4479,5,4,16:20:22.822,1080,1920,358.3,37.4,352.4,35.3
4480,5,4,16:20:22.822,1080,1920,359.2,31.8,351.2,30.2
4481,5,4,16:20:22.822,1080,1920,359.3,31.9,351.4,29.6
4482,5,4,16:20:22.822,1080,1920,359.7,35.0,353.0,29.8
4483,5,4,16:20:22.822,1080,1920,359.1,38.7,353.0,30.7
4484,5,4,16:20:22.822,1080,1920,359.6,40.0,350.3,31.0
4485,5,4,16:20:22.822,1080,1920,357.4,40.6,349.2,43.0
4486,5,4,16:20:22.822,1080,1920,351.8,31.2,347.2,43.6
4487,5,4,16:20:22.822,1080,1920,351.8,31.2,342.4,43.7
4488,5,4,16:20:22.822,1080,1920,350.5,49.6,340.6,45.8
4489,5,4,16:20:22.822,1080,1920,346.0,47.0,343.2,46.5
4490,5,4,16:20:22.822,1080,1920,345.0,37.2,344.1,39.8
4491,5,4,16:20:22.822,1080,1920,347.0,37.8,344.1,37.3
4492,5,4,16:20:22.822,1080,1920,347.5,33.0,343.8,36.8
4493,5,4,16:20:22.822,1080,1920,348.3,37.3,340.5,41.2
4494,5,4,16:20:22.822,1080,1920,350.8,34.6,340.3,47.0
4495,5,4,16:20:22.822,1080,1920,351.0,34.5,341.4,49.8
4496,5,4,16:20:22.822,1080,1920,350.4,36.6,341.4,43.7
4497,5,4,16:20:22.822,1080,1920,346.9,50.7,339.8,45.9
4498,5,4,16:20:22.822,1080,1920,350.9,39.3,340.9,44.9
4499,5,4,16:20:22.822,1080,1920,347.9,42.0,340.9,39.8
4500,5,4,16:20:22.822,1080,1920,345.1,43.1,339.5,41.6
4501,5,4,16:20:22.822,1080,1920,351.5,34.7,340.1,46.5
4502,5,4,16:20:22.822,1080,1920,349.0,39.0,338.9,48.4
4503,5,4,16:20:22.822,1080,1920,349.6,37.7,342.1,46.9
4504,5,4,16:20:22.822,1080,1920,344.6,32.6,344.1,38.7
